day,P,E,obs,state_errors,Q_with_state_errors,Q_no_state_errors
1970-03-19,0.307097935097622,5.15921852056555,0,NA,NA,0.105076094275157
1970-03-20,0.246145824551418,5.33984768942424,0,NA,NA,0.103478053021592
1970-03-21,2.88769673877828,4.28645649980675,0,NA,NA,0.101924687513095
1970-03-22,8.57030189651362,4.97519778768788,0,NA,NA,0.100991160643244
1970-03-23,0,5.42168764950952,0,NA,NA,0.101765912612445
1970-03-24,0,5.21730065443511,0,NA,NA,0.10401007747711
1970-03-25,0,5.14314356101489,0,NA,NA,0.105271380647147
1970-03-26,0,5.15347241528795,0,NA,NA,0.10163932284581
1970-03-27,0,5.25328632116134,0,NA,NA,0.0980096992229184
1970-03-28,0.00325702464853345,5.52797413891794,0,NA,NA,0.0951966511595751
1970-03-29,0,5.48646778958037,0,NA,NA,0.0935921341092774
1970-03-30,1.31402520525397,3.31321917921109,0,NA,NA,0.0923024817709671
1970-03-31,33.3614970591188,4.31332934108447,0,NA,NA,0.108312427128922
1970-04-01,0.00639870219534809,4.01873041001886,0,NA,NA,0.175907961016829
1970-04-02,0.0558800575326517,4.65785283606983,0,NA,NA,0.299003191336202
1970-04-03,0.00458321866829528,4.73847238712486,0,NA,NA,0.394205703320398
1970-04-04,0.0242352318611331,4.90817015833364,0,NA,NA,0.322721975794778
1970-04-05,0,4.73060161726833,0,NA,NA,0.249694716107674
1970-04-06,0.0263304161923538,5.02189855105149,0,NA,NA,0.200530312473908
1970-04-07,0.016512071846049,4.9275925497775,0,NA,NA,0.187176712342538
1970-04-08,0.0148246326209042,4.00829165431101,0,NA,NA,0.182558400894439
1970-04-09,0.0661286390230171,3.44953019647194,0,NA,NA,0.178144625065786
1970-04-10,0.00562079658375639,3.87367108434326,0,NA,NA,0.173924429346136
1970-04-11,0,4.53020516920845,0,NA,NA,0.16988675267491
1970-04-12,0.00466600676952892,4.65991000828582,0,NA,NA,0.166019425261648
1970-04-13,1.31357911934278,4.60646458916084,0,NA,NA,0.16231069328543
1970-04-14,0.91780954978084,4.02865522327512,0,NA,NA,0.158751098145841
1970-04-15,5.37303163116746,3.7801901443007,0,NA,NA,0.156283275842873
1970-04-16,0.00675917920071962,3.87288347843074,0,NA,NA,0.156750161621029
1970-04-17,0.564115855113627,3.43029285703125,0,NA,NA,0.159906782354868
1970-04-18,0.754400135880497,3.77767237751995,0,NA,NA,0.161289395009047
1970-04-19,0.10706935174121,4.00767228709778,0,NA,NA,0.15486496321061
1970-04-20,2.07506472489178,3.64283279820854,0,NA,NA,0.148482984864771
1970-04-21,0.683749458669896,3.47307509189144,0,NA,NA,0.143380394850044
1970-04-22,3.12615335467457,3.53506576826705,0,NA,NA,0.140141922968883
1970-04-23,0.447452065876644,3.46709407554122,0,NA,NA,0.137426034607904
1970-04-24,37.4460427414636,3.27614890119799,0,NA,NA,0.18359023468041
1970-04-25,0,3.90395224767098,0,NA,NA,0.389858276876357
1970-04-26,0,3.6100953993641,0,NA,NA,0.864266967798789
1970-04-27,0,4.06912140379496,0,NA,NA,1.26938234011831
1970-04-28,0,3.66162458183306,0,NA,NA,1.04313367627935
1970-04-29,0,3.83970527883892,0,NA,NA,0.814700031948431
1970-04-30,0,3.89813521680028,0,NA,NA,0.653915674481096
1970-05-01,0.00523954697807533,3.53285978034087,0,NA,NA,0.59069410845705
1970-05-02,0,3.72945794467868,0,NA,NA,0.55412982392034
1970-05-03,0,3.58872069755271,0,NA,NA,0.521471756944461
1970-05-04,0.00530376047903219,3.37945666511398,0,NA,NA,0.492146780876935
1970-05-05,0,3.42325052993407,0,NA,NA,0.465685159583428
1970-05-06,0,2.53382380154128,0,NA,NA,0.441703040273318
1970-05-07,0.371326749990548,2.34374203308508,0,NA,NA,0.419882214068064
1970-05-08,0,3.33629442078616,0,NA,NA,0.399957639426212
1970-05-09,0,3.37995079846956,0,NA,NA,0.381702181221703
1970-05-10,0,3.40336888120197,0,NA,NA,0.36491358277126
1970-05-11,0,3.54940769028062,0,NA,NA,0.349419383690571
1970-05-12,0,3.49552586831426,0,NA,NA,0.335080030810462
1970-05-13,0,3.11497833339504,0,NA,NA,0.321776773835529
1970-05-14,0,3.45612897028437,0,NA,NA,0.309407005947794
1970-05-15,0.941040728826851,3.03089777726027,0,NA,NA,0.297880736726998
1970-05-16,1.57878639735249,3.05033197509727,0,NA,NA,0.287119031010981
1970-05-17,1.92215433199708,2.64330415864392,0,NA,NA,0.277053137371193
1970-05-18,0,2.48282737482027,0,NA,NA,0.267622624169119
1970-05-19,0,3.18921747533554,0,NA,NA,0.258770170624644
1970-05-20,0.00847941462635312,2.53737362868487,0,NA,NA,0.250442204730207
1970-05-21,0,2.2936404905313,0,NA,NA,0.242591053447603
1970-05-22,0.0144168875148284,3.07457158728163,0,NA,NA,0.235178537324233
1970-05-23,0,3.11915129359814,0,NA,NA,0.228171537153391
1970-05-24,0.0282264528206069,2.90927220057902,0,NA,NA,0.221538901819166
1970-05-25,0,2.92901015357125,0,NA,NA,0.215251925290817
1970-05-26,0.05680228664642,2.87320013360646,0,NA,NA,0.209285369809714
1970-05-27,0.66637735784472,3.01382657129453,0,NA,NA,0.203616554464963
1970-05-28,2.6818198023713,2.81889389236728,0,NA,NA,0.198224908256498
1970-05-29,8.86074648219356,2.87066543262487,0,NA,NA,0.197628499617018
1970-05-30,0.0508288238578147,3.09178666883061,0,NA,NA,0.210875239362666
1970-05-31,0,2.67848129003485,0,NA,NA,0.237749829406214
1970-06-01,0,2.65729505579745,0,NA,NA,0.255178372224797
1970-06-02,0.0221782283304813,2.52899348028197,0,NA,NA,0.234647908393634
1970-06-03,0.368629087329911,2.62330582490251,0,NA,NA,0.213977810053595
1970-06-04,1.29215533174042,2.03834778244118,0,NA,NA,0.198840068773131
1970-06-05,0,2.83074203151667,0,NA,NA,0.191878679147071
1970-06-06,0,2.82051487224039,0,NA,NA,0.187050276401083
1970-06-07,0,2.79923043324214,0,NA,NA,0.182441536855498
1970-06-08,0,2.834176658736,0,NA,NA,0.178036602347217
1970-06-09,0,2.83515862674484,0,NA,NA,0.173822850317731
1970-06-10,0,2.90082278209876,0,NA,NA,0.169788897245078
1970-06-11,0.0766974845202749,2.80547847059613,0,NA,NA,0.16592426140469
1970-06-12,0.126440016224893,2.57908868623054,0,NA,NA,0.162218984022457
1970-06-13,0,2.66961698463976,0,NA,NA,0.158663824627901
1970-06-14,0,2.91072074696488,0,NA,NA,0.155250233502001
1970-06-15,0.00014148760210833,3.13283393869771,0,NA,NA,0.151970125161551
1970-06-16,0.1311374568541,1.9041740781881,0,NA,NA,0.148815916604568
1970-06-17,0,2.26136191834261,0,NA,NA,0.145780759155933
1970-06-18,0,2.70477019459327,0,NA,NA,0.14285844676486
1970-06-19,0.0716243814893429,2.70248482256257,0,NA,NA,0.140043110897809
1970-06-20,0.0676360837855835,2.7318957088895,0,NA,NA,0.137328932849023
1970-06-21,0.0123474479839913,2.80957456160382,0,NA,NA,0.134710606265855
1970-06-22,0.549074203280239,2.34831126464785,0,NA,NA,0.13218331149334
1970-06-23,5.51346357666455,2.53270061768003,0,NA,NA,0.130814241599277
1970-06-24,1.04931109595023,2.69081103054991,0,NA,NA,0.132662118144215
1970-06-25,0,2.44070643393959,0,NA,NA,0.137393831013941
1970-06-26,0,2.89704507131444,0,NA,NA,0.140170386936416
1970-06-27,0,2.80194968930055,0,NA,NA,0.133970553573299
1970-06-28,0,2.59106751944993,0,NA,NA,0.127769692088058
1970-06-29,0,2.91745978214388,0,NA,NA,0.123015982513864
1970-06-30,0,2.93948685280646,0,NA,NA,0.120399658523271
1970-07-01,0,3.23301651759269,0,NA,NA,0.118345306086901
1970-07-02,0,2.21021715638789,0,NA,NA,0.116355074710863
1970-07-03,0.0262697193914493,2.59668299458878,0,NA,NA,0.114426131252856
1970-07-04,0,2.20063259777002,0,NA,NA,0.112555836707135
1970-07-05,0.0243976084635527,2.69810497487563,0,NA,NA,0.110741699940576
1970-07-06,0,2.94853181532539,0,NA,NA,0.108981253318661
1970-07-07,0,2.94571085093108,0,NA,NA,0.107272174034703
1970-07-08,0,2.93225758852905,0,NA,NA,0.105612254326146
1970-07-09,0.308177672469565,2.7025672748607,0,NA,NA,0.10399947175757
1970-07-10,0.0144606234842924,2.68414846990177,0,NA,NA,0.102431938350215
1970-07-11,0,2.22263245915756,0,NA,NA,0.100907864873511
1970-07-12,0,2.42981221766023,0,NA,NA,0.0994255363971795
1970-07-13,0,2.85620580763856,0,NA,NA,0.09798329687666
1970-07-14,0,2.99808530081457,0,NA,NA,0.0965795765938495
1970-07-15,0,3.02496303111834,0,NA,NA,0.0952128708619443
1970-07-16,0,2.80326227148978,0,NA,NA,0.0938817662937967
1970-07-17,0,3.14501053075134,0,NA,NA,0.0925849357955612
1970-07-18,0,3.09111561295044,0,NA,NA,0.0913211208954487
1970-07-19,0,2.26934314151129,0,NA,NA,0.0900891185179205
1970-07-20,0,2.72597691430482,0,NA,NA,0.0888877777378054
1970-07-21,0,2.96794733478187,0,NA,NA,0.0877160064908347
1970-07-22,0,2.87707807397447,0,NA,NA,0.0865727569370776
1970-07-23,0,2.89355310004375,0,NA,NA,0.0854570184627081
1970-07-24,0,3.26083246719014,0,NA,NA,0.0843678331526692
1970-07-25,0,3.52678839748228,0,NA,NA,0.083304289936722
1970-07-26,0,3.51392575982107,0,NA,NA,0.0822655180350865
1970-07-27,0,3.05674226407418,0,NA,NA,0.0812506845037241
1970-07-28,0,3.08768537223589,0,NA,NA,0.0802589960144206
1970-07-29,0,3.07064258417428,0,NA,NA,0.0792896953719834
1970-07-30,0.144796643557638,2.80375673657616,0,NA,NA,0.0783420559887991
1970-07-31,1.55288883264268,2.89967543239162,0,NA,NA,0.0774153791474829
1970-08-01,0.329617765558343,3.72651767024007,0,NA,NA,0.0765089960222428
1970-08-02,0,2.86316951904516,0,NA,NA,0.0756222647584756
1970-08-03,0,3.38513147009864,0,NA,NA,0.0747545669821574
1970-08-04,0,3.40394515519497,0,NA,NA,0.0739053070815516
1970-08-05,0,3.16325755096678,0,NA,NA,0.0730739199374819
1970-08-06,0,2.90778055489392,0,NA,NA,0.0722598629478283
1970-08-07,0,3.03280736652579,0,NA,NA,0.0714626163344235
1970-08-08,0.00178330112657326,2.8114171470462,0,NA,NA,0.0706816793286421
1970-08-09,0.142520054186738,2.70566410997664,0,NA,NA,0.0699165698126608
1970-08-10,0.101543612295002,3.37829755787788,0,NA,NA,0.0691668237028542
1970-08-11,2.4087395978243,2.78549911169711,0,NA,NA,0.0684319949074254
1970-08-12,6.49902115540063,2.38129622270107,0,NA,NA,0.0679792189384627
1970-08-13,0,3.30501782133987,0,NA,NA,0.0683008064545177
1970-08-14,1.37325338232473,3.49275216708324,0,NA,NA,0.0692506201853265
1970-08-15,0,3.52238841920381,0,NA,NA,0.0697828914007356
1970-08-16,0,3.38882717014059,0,NA,NA,0.0680011415890212
1970-08-17,0,2.92978470650348,0,NA,NA,0.0662201064955162
1970-08-18,0,2.75615973998955,0,NA,NA,0.0648383706044118
1970-08-19,0,3.14806919152825,0,NA,NA,0.0640504274616392
1970-08-20,0,3.45645664913242,0,NA,NA,0.0634137280142548
1970-08-21,0,3.63860401628968,0,NA,NA,0.0627887931363199
1970-08-22,0,3.76921805662491,0,NA,NA,0.0621753053812064
1970-08-23,1.44842289256217,3.04619553704411,0,NA,NA,0.0615729608220646
1970-08-24,8.73705850708205,2.62060793318561,0,NA,NA,0.0616076773193137
1970-08-25,0.473356986447616,3.58262539261307,0,NA,NA,0.0634265340475972
1970-08-26,1.82890321233912,3.50247639304553,0,NA,NA,0.0666762360233672
1970-08-27,0.0612638387566333,4.81335422564278,0,NA,NA,0.0689510869850199
1970-08-28,0.036513125344088,3.89944504445139,0,NA,NA,0.0657557486182914
1970-08-29,0.00108101491610838,3.30484835253248,0,NA,NA,0.0625435707413755
1970-08-30,0.217273873860599,3.17135057148382,0,NA,NA,0.0602596863012916
1970-08-31,0,3.54828298906162,0,NA,NA,0.0593667489022801
1970-09-01,0,3.7610983039738,0,NA,NA,0.0588141727910898
1970-09-02,0,3.5975002565633,0,NA,NA,0.0582711874570023
1970-09-03,0,4.1407660199744,0,NA,NA,0.057737536015579
1970-09-04,0,4.42441789364424,0,NA,NA,0.0572129816991059
1970-09-05,0,4.54663077198216,0,NA,NA,0.0566973008619493
1970-09-06,0,4.79773438894653,0,NA,NA,0.0561902760044988
1970-09-07,0,4.7377883321998,0,NA,NA,0.0556916987630437
1970-09-08,0.0223487751288518,4.85596635655642,0,NA,NA,0.0552013677972015
1970-09-09,0.132735389608317,4.37432999807237,0,NA,NA,0.0547190878662784
1970-09-10,2.69267210276189,3.11531722549081,0,NA,NA,0.0542446701670036
1970-09-11,0,4.19873154725264,0,NA,NA,0.0537779320411026
1970-09-12,0.0078884725175474,4.50668674721336,0,NA,NA,0.0533186947737803
1970-09-13,2.25808593411758,4.1967648125974,0,NA,NA,0.0528667799553368
1970-09-14,10.2813106254507,3.54765677358849,0,NA,NA,0.0530740464644019
1970-09-15,25.7993590203005,3.64048391361656,0,NA,NA,0.0666130332123723
1970-09-16,25.2402514093247,3.7843654919814,0,NA,NA,0.151815939799326
1970-09-17,0.180281322421239,4.30541071173099,0,NA,NA,0.394168491163072
1970-09-18,0,4.29048798391817,0,NA,NA,0.824922860580179
1970-09-19,0,4.29755526409433,0,NA,NA,1.08303053774661
1970-09-20,0.303061476015095,3.58103445132488,0,NA,NA,0.852886949467061
1970-09-21,1.32437988538903,3.14019612465533,0.00766203703703704,NA,NA,0.637269857908261
1970-09-22,5.03222904987086,3.39474727918075,0.0550347222222222,NA,NA,0.509367813565284
1970-09-23,15.5626079878197,4.24030611945689,0.169502314814815,NA,NA,0.535544119317157
1970-09-24,2.74562876085072,3.84338909461361,0.214895833333333,NA,NA,0.769286815394196
1970-09-25,3.25136887819509,3.75406397370521,0.350381944444444,NA,NA,1.25274858520952
1970-09-26,5.78108545339431,4.13530350849268,0.72662037037037,NA,NA,1.54218397544015
1970-09-27,5.29718276347814,3.38830748262692,1.07997685185185,NA,NA,1.36391249109593
1970-09-28,26.4338490853551,4.27699485402252,2.33634259259259,NA,NA,1.54600865159864
1970-09-29,0,3.76446223152687,20.0748148148148,NA,NA,2.92931511912353
1970-09-30,0,4.17994435560614,14.0186458333333,NA,NA,6.97869756225203
1970-10-01,0,5.04897466002916,5.7084837962963,NA,NA,8.44598937381782
1970-10-02,0,5.52467350521071,3.52032407407407,NA,NA,5.48168110169516
1970-10-03,0,5.41087515923938,2.30806712962963,NA,NA,3.77130445525037
1970-10-04,0,5.63275957861498,1.73118055555556,NA,NA,2.74267148320052
1970-10-05,0.716878258806168,5.56828393756696,1.41519675925926,NA,NA,2.18829395019195
1970-10-06,0.346247690272053,5.75502845121361,1.13474537037037,NA,NA,1.83302845303344
1970-10-07,0,5.92157757090339,0.865694444444444,NA,NA,1.57030907076471
1970-10-08,0,5.60363182792081,0.728622685185185,NA,NA,1.36870562061165
1970-10-09,0.0573399037166823,5.89937439139772,0.611979166666667,NA,NA,1.20940485738916
1970-10-10,0,3.70042692013215,0.479849537037037,NA,NA,1.08062247806333
1970-10-11,0.00328316514892297,5.05825698042143,0.3809375,NA,NA,0.974610464417672
1970-10-12,4.82146952092421,4.25374060114795,0.35087962962963,NA,NA,0.888738462475859
1970-10-13,1.73377258975082,5.55075740035329,0.307430555555556,NA,NA,0.824665286981452
1970-10-14,0.0501817224477659,5.62499326863985,0.306898148148148,NA,NA,0.779819608545146
1970-10-15,0,4.88408191868192,0.282916666666667,NA,NA,0.734651221080455
1970-10-16,0,5.11927488964881,0.24693287037037,NA,NA,0.677917266762732
1970-10-17,0,5.60704069531637,0.226840277777778,NA,NA,0.627226970424704
1970-10-18,0,5.77576493520392,0.18130787037037,NA,NA,0.583576634523682
1970-10-19,0,5.91980413641724,0.156886574074074,NA,NA,0.547014690890154
1970-10-20,4.30862120393299,5.03476303611086,0.171481481481481,NA,NA,0.514886976046952
1970-10-21,23.9679901155521,4.62985544579526,0.235555555555556,NA,NA,0.547969572407743
1970-10-22,0.0534725777968035,5.57359116881175,0.332789351851852,NA,NA,0.795782420190731
1970-10-23,0.0736281456664976,4.86307972933928,0.554421296296296,NA,NA,1.39957515612212
1970-10-24,4.29387161911841,4.55729055132446,1.59542824074074,NA,NA,1.80724915543511
1970-10-25,27.6899172090441,5.36603337255438,1.50759259259259,NA,NA,1.69519354280508
1970-10-26,0,5.19800673628905,11.4538657407407,NA,NA,2.31792707335117
1970-10-27,0,5.16035720514078,8.36831018518519,NA,NA,4.51885735489778
1970-10-28,0,5.42883277134226,5.41761574074074,NA,NA,5.5828412729756
1970-10-29,0.286019943074334,5.28311727688938,3.75327546296296,NA,NA,3.99865834569378
1970-10-30,1.10594002321065,4.39558703359429,2.94356481481482,NA,NA,2.9207300618674
1970-10-31,0,5.13123454652815,2.39127314814815,NA,NA,2.21792820921334
1970-11-01,0,5.54154672971315,2.0100462962963,NA,NA,1.82296835434473
1970-11-02,0,5.64803954201195,1.80045138888889,NA,NA,1.55944338388992
1970-11-03,0,5.25443087245603,1.61090277777778,NA,NA,1.35783565307344
1970-11-04,0.0158032189354863,4.78447174825347,1.41371527777778,NA,NA,1.19898678450789
1970-11-05,0.175517233469212,5.31798657455851,1.20459490740741,NA,NA,1.07090056975433
1970-11-06,2.80711731016239,4.75138653505052,1.02212962962963,NA,NA,0.965676233096705
1970-11-07,0.583232603526056,5.35262811012126,0.921018518518519,NA,NA,0.877875357184252
1970-11-08,2.84322080203877,5.47658774215647,0.919803240740741,NA,NA,0.803643134875065
1970-11-09,2.38952098518429,5.82314452369469,0.817384259259259,NA,NA,0.740142447913158
1970-11-10,5.33961597861328,6.31789606461809,1.14300925925926,NA,NA,0.685242012717002
1970-11-11,3.2641370210893,5.57653437375819,1.33512731481481,NA,NA,0.637371915511482
1970-11-12,7.37285543977609,5.67287119232495,1.02302083333333,NA,NA,0.600051479488877
1970-11-13,0.133912554476485,6.60951612674963,0.864444444444444,NA,NA,0.582142205388052
1970-11-14,0.620065630205208,6.19838262048784,0.77724537037037,NA,NA,0.583651563280992
1970-11-15,1.26690725965974,5.21346508755509,0.962858796296296,NA,NA,0.574180754930071
1970-11-16,15.3654850864149,5.68418948377795,5.49893518518518,NA,NA,0.558100466897044
1970-11-17,0.0906374594270701,6.40343003099589,15.9843171296296,NA,NA,0.627279866040262
1970-11-18,6.2092421560779,5.47852005803561,5.58409722222222,NA,NA,0.809850136365301
1970-11-19,8.31831147954314,5.33114191626673,3.3358912037037,NA,NA,0.942163752049129
1970-11-20,1.244081968653,5.22633615442683,2.88008101851852,NA,NA,0.895189475224166
1970-11-21,0.641117847452256,5.30575703750525,3.25717592592593,NA,NA,0.883170349649658
1970-11-22,0.403604716161844,5.12595166303507,2.7575462962963,NA,NA,0.840380846879735
1970-11-23,0.120244159721479,5.46727817437472,2.38887731481482,NA,NA,0.748637830542159
1970-11-24,0.0185338789761763,5.89186292696329,1.93048611111111,NA,NA,0.672313204314627
1970-11-25,0.189375810365276,6.19559593128665,1.5378125,NA,NA,0.612718651599622
1970-11-26,0.220261834947502,6.1438875533191,1.13706018518519,NA,NA,0.570809857695265
1970-11-27,1.48013567279316,5.60707883121251,0.865717592592593,NA,NA,0.536060057862214
1970-11-28,0.00215152983206029,6.13063553799496,0.728761574074074,NA,NA,0.504971321029883
1970-11-29,0,5.97542663239714,0.612210648148148,NA,NA,0.477022183945405
1970-11-30,0.0331767540279804,6.13951182100517,0.512430555555556,NA,NA,0.451775073510013
1970-12-01,0.141939358239123,6.66476302049968,0.42724537037037,NA,NA,0.428862250513705
1970-12-02,0.315696756222499,6.49660798682442,0.351458333333333,NA,NA,0.407985490962244
1970-12-03,0,6.22572326056863,0.283368055555556,NA,NA,0.388894769499788
1970-12-04,0,6.33993705131992,0.227268518518519,NA,NA,0.371379678133892
1970-12-05,0.167453046635012,6.8965954792102,0.181331018518519,NA,NA,0.355260279750268
1970-12-06,5.21537029846996,5.58483000427681,0.156886574074074,NA,NA,0.340381884038225
1970-12-07,38.2576097970317,4.99274403780438,0.200844907407407,NA,NA,0.393232790231671
1970-12-08,37.6168767293473,5.84354211298564,1.88274305555556,NA,NA,0.911263948240999
1970-12-09,10.250519254636,5.38704529408409,11.3850231481481,NA,NA,3.71452006691504
1970-12-10,29.9487987250548,5.99831564467551,56.7249305555556,NA,NA,14.7912375663089
1970-12-11,0.795803759263002,7.01821229698639,82.3023958333333,NA,NA,26.483320802558
1970-12-12,3.7425605367537,6.62148110505164,42.6756597222222,NA,NA,32.0481243683396
1970-12-13,0.633782282060669,6.95356541029575,25.1147569444444,NA,NA,22.9877947963879
1970-12-14,0.0346614582567352,7.3409394713533,17.8245949074074,NA,NA,10.2664618674159
1970-12-15,1.34314554411187,7.22565538174999,11.505474537037,NA,NA,6.05504540423923
1970-12-16,5.74013967757516,6.43491044772193,7.6696875,NA,NA,3.99582306856421
1970-12-17,3.47148865511856,6.27268811923484,5.87436342592593,NA,NA,3.00930622457702
1970-12-18,0.721288264189071,6.62523099154509,6.88832175925926,NA,NA,2.43760909262485
1970-12-19,0.384496477945457,6.59143617364578,6.62918981481481,NA,NA,2.0417192866048
1970-12-20,4.54197967984722,6.20629311892897,4.66111111111111,NA,NA,1.74936483479274
1970-12-21,8.67818272784683,5.99046640276352,3.76920138888889,NA,NA,1.56413978034255
